WKT,ID,CLASSE,NATURE,GRAPHIE
"MULTIPOINT ((5.73417048106732 44.8200233598822))",COURDEAU0000002000796143,Cours d'eau,,ruisseau des mines
"MULTIPOINT ((5.73588280815636 44.8468928109035))",COURDEAU0000002000796136,Cours d'eau,,ruisseau des veyres
"MULTIPOINT ((5.37316715365613 45.0928066982927))",COURDEAU0000002000802657,Cours d'eau,,le rognon
"MULTIPOINT ((5.3496306367553 45.110885383267))",COURDEAU0000002000803112,Cours d'eau,,ruisseau de château-grillet
"MULTIPOINT ((5.35496211868555 45.1334109874432))",COURDEAU0000002000803105,Cours d'eau,,la pize
"MULTIPOINT ((5.43060422514263 45.1486903632576))",COURDEAU0000002000802652,Cours d'eau,,la serve
"MULTIPOINT ((5.47870209552129 45.1391648630472))",COURDEAU0000002000802648,Cours d'eau,,la doulouche
"MULTIPOINT ((5.53718634708687 44.9707118585782))",COURDEAU0000002000802672,Cours d'eau,,ruisseau sec
"MULTIPOINT ((5.52039764863915 44.9152032553399))",COURDEAU0000002000802676,Cours d'eau,,ruisseau des pinées
"MULTIPOINT ((5.5257785515701 44.9091609069057))",COURDEAU0000002000802678,Cours d'eau,,ruisseau de la daraze
"MULTIPOINT ((5.49812025315221 45.2310182562478))",COURDEAU0000002000802626,Cours d'eau,,ruisseau de font froide
"MULTIPOINT ((5.54485419479815 44.9657730281536))",COURDEAU0000002000802671,Cours d'eau,,ruisseau raffin
"MULTIPOINT ((5.55034042353899 44.9987153566672))",COURDEAU0000002000802668,Cours d'eau,,ruisseau munier
"MULTIPOINT ((5.54582341983064 45.0690302439569))",COURDEAU0000002000802661,Cours d'eau,,ruisseau de corrençon
"MULTIPOINT ((5.55419124220075 45.0570932567888))",COURDEAU0000002000802660,Cours d'eau,,ruisseau du frier
"MULTIPOINT ((5.4810852472873 45.1799873125236))",COURDEAU0000002000802640,Cours d'eau,,ruisseau de la valette
"MULTIPOINT ((5.50725955678823 45.1717531167123))",COURDEAU0000002000802642,Cours d'eau,,ruisseau des barres
"MULTIPOINT ((5.50149557081402 45.2274202957623))",COURDEAU0000002000802625,Cours d'eau,,ruisseau de la verdeppe
"MULTIPOINT ((5.51143829700389 45.2826088699771))",COURDEAU0000002000802553,Cours d'eau,,ruisseau de baillardier
"MULTIPOINT ((5.54330866638907 45.2565263492859))",COURDEAU0000002000802619,Cours d'eau,,ruisseau des lavures
"MULTIPOINT ((5.55871176065639 45.1688050778131))",COURDEAU0000002000802618,Cours d'eau,,ruisseau de la perrinière
"MULTIPOINT ((5.55871176065639 45.1688050778131))",COURDEAU0000002000802618,Cours d'eau,,ruisseau de la perinière
"MULTIPOINT ((5.58598139148866 44.9105493122306))",COURDEAU0000002000796562,Cours d'eau,,ruisseau du bourret
"MULTIPOINT ((5.67124065162497 45.1578478680746))",COURDEAU0000002000796507,Cours d'eau,,ruisseau du bessay
"MULTIPOINT ((5.57740483970804 44.9969727825599))",COURDEAU0000002000796542,Cours d'eau,,ruisseau chorier
"MULTIPOINT ((5.57032729972116 44.9012143347229))",COURDEAU0000002000796563,Cours d'eau,,ruisseau de l'aulanier
"MULTIPOINT ((5.57227544315613 44.9999859391129))",COURDEAU0000002000796541,Cours d'eau,,ruisseau du mas-roux
"MULTIPOINT ((5.59553840720478 44.9887605548229))",COURDEAU0000002000796540,Cours d'eau,,ruisseau de la chapelle
"MULTIPOINT ((5.61864409040095 44.9030574945707))",COURDEAU0000002000796561,Cours d'eau,,ruisseau de vanayre
"MULTIPOINT ((5.56955179726125 45.0707177577558))",COURDEAU0000002000796527,Cours d'eau,,ruisseau de font noire
"MULTIPOINT ((5.61436772696713 44.9726121356717))",COURDEAU0000002000796546,Cours d'eau,,ruisseau des ruinas
"MULTIPOINT ((5.58233560645537 45.0435248545888))",COURDEAU0000002000796535,Cours d'eau,,ruisseau de la fauge
"MULTIPOINT ((5.60900802729727 44.8804057003955))",COURDEAU0000002000796570,Cours d'eau,,rif du mas
"MULTIPOINT ((5.62754887192134 44.9810831145373))",COURDEAU0000002000796499,Cours d'eau,,ruisseau de miribel
"MULTIPOINT ((5.6318075047145 44.9005149486998))",COURDEAU0000002000796558,Cours d'eau,,rif vaissel
"MULTIPOINT ((5.64401203267776 44.8811729759407))",COURDEAU0000002000796568,Cours d'eau,,ruisseau des sagnes
"MULTIPOINT ((5.62190557301173 45.0592483863433))",COURDEAU0000002000796522,Cours d'eau,,torrent des coins
"MULTIPOINT ((5.64427404126581 44.9148883524785))",COURDEAU0000002000796555,Cours d'eau,,ruisseau de chossoux
"MULTIPOINT ((5.65156847644109 44.938499972154))",COURDEAU0000002000796553,Cours d'eau,,ruisseau de merdaret
"MULTIPOINT ((5.61100359568388 45.0609125878298))",COURDEAU0000002000796523,Cours d'eau,,torrent blanc
"MULTIPOINT ((5.61325498244609 45.0670128181418))",COURDEAU0000002000796521,Cours d'eau,,le cognat
"MULTIPOINT ((5.61232643499396 45.0754128278422))",COURDEAU0000002000796516,Cours d'eau,,ruisseau des charbonniers
"MULTIPOINT ((5.62303035251178 45.0509770006881))",COURDEAU0000002000796526,Cours d'eau,,ruisseau des rioux
"MULTIPOINT ((5.61238599442614 45.2301594766389))",COURDEAU0000002000796490,Cours d'eau,,ruisseau des balmes
"MULTIPOINT ((5.59743485381432 45.2862677408943))",COURDEAU0000002000796484,Cours d'eau,,torrent du gorgeat
"MULTIPOINT ((5.60328001689534 45.3064531190843))",COURDEAU0000002000796485,Cours d'eau,,canal du bas voreppe
"MULTIPOINT ((5.64829249745192 45.3091930559737))",COURDEAU0000002000796483,Cours d'eau,,la roize
"MULTIPOINT ((5.65984919624904 45.3004030793194))",COURDEAU0000002000796481,Cours d'eau,,torrent du référon
"MULTIPOINT ((5.69363217939748 45.3132558582695))",COURDEAU0000002000796475,Cours d'eau,,ruisseau de charminelle
"MULTIPOINT ((5.66481435592555 45.3280856094493))",COURDEAU0000002000796474,Cours d'eau,,la roizette
"MULTIPOINT ((5.66915580294816 45.4253088771954))",COURDEAU0000002000796465,Cours d'eau,,la morge
"MULTIPOINT ((5.67456188938273 44.8890552397484))",COURDEAU0000002000796565,Cours d'eau,,ruisseau de baraton
"MULTIPOINT ((5.66026501836263 44.8774623668505))",COURDEAU0000002000796567,Cours d'eau,,ruisseau des combes de brion
"MULTIPOINT ((5.66741136779123 44.9138604304038))",COURDEAU0000002000796557,Cours d'eau,,ruisseau de pabra
"MULTIPOINT ((5.66610513928522 44.9578065644362))",COURDEAU0000002000796545,Cours d'eau,,ruisseau de la pioche
"MULTIPOINT ((5.66609754514111 44.9665551762659))",COURDEAU0000002000796496,Cours d'eau,,ruisseau de pierre-feu
"MULTIPOINT ((5.67736235437436 44.9999885179357))",COURDEAU0000002000796536,Cours d'eau,,ruisseau de charlet
"MULTIPOINT ((5.68105484029883 44.9539975514665))",COURDEAU0000002000796549,Cours d'eau,,ruisseau des chaumettes
"MULTIPOINT ((5.69097752093688 44.9881096347995))",COURDEAU0000002000796537,Cours d'eau,,ruisseau du moulin
"MULTIPOINT ((5.75908268464366 44.9688280949984))",COURDEAU0000002000796113,Cours d'eau,,ruisseau des ayes
"MULTIPOINT ((5.68276245329035 45.3361203938263))",COURDEAU0000002000796476,Cours d'eau,,ruisseau des bouzes
"MULTIPOINT ((5.68152471479605 45.1162207218688))",COURDEAU0000002000796513,Cours d'eau,,la pissarde
"MULTIPOINT ((5.6815149731578 45.1526408662818))",COURDEAU0000002000796508,Cours d'eau,,ruisseau de cossey
"MULTIPOINT ((5.67893349679586 45.3515870606064))",COURDEAU0000002000796472,Cours d'eau,,ruisseau de forent
"MULTIPOINT ((5.72515161262897 44.9556450591024))",COURDEAU0000002000796115,Cours d'eau,,ruisseau de l'oula
"MULTIPOINT ((5.72400798933522 44.9904858110202))",COURDEAU0000002000796102,Cours d'eau,,ruisseau de majeuil
"MULTIPOINT ((5.74808807188695 44.8888660849316))",COURDEAU0000002000796124,Cours d'eau,,ruisseau des sagnes
"MULTIPOINT ((5.72503552127953 45.2324288318098))",COURDEAU0000002000796075,Cours d'eau,,le souchet
"MULTIPOINT ((5.70603221755728 45.3704900881702))",COURDEAU0000002000796470,Cours d'eau,,ruisseau de chorolant
"MULTIPOINT ((5.77045901508036 45.2723017665754))",COURDEAU0000002000796066,Cours d'eau,,ruisseau de l'achard
"MULTIPOINT ((5.7375106968899 45.2833900130829))",COURDEAU0000002000796052,Cours d'eau,,le rivet
"MULTIPOINT ((5.75064590340181 45.228034177975))",COURDEAU0000002000796073,Cours d'eau,,le charmeyran
"MULTIPOINT ((5.7622361348467 45.2917620345064))",COURDEAU0000002000796055,Cours d'eau,,ruisseau de sarcenas
"MULTIPOINT ((5.77046385133455 45.3939174444063))",COURDEAU0000002000796029,Cours d'eau,,ruisseau de courbière
"MULTIPOINT ((5.73999539398912 45.3215911025353))",COURDEAU0000002000796046,Cours d'eau,,le tenaison
"MULTIPOINT ((5.62197164110446 45.613276416345))",COURDEAU0000002000796435,Cours d'eau,,le guiers
"MULTIPOINT ((5.8237513537469 45.0158953912895))",COURDEAU0000002000796094,Cours d'eau,,ruisseau de maladray
"MULTIPOINT ((5.77729072446625 44.7122344426146))",COURDEAU0000002000796174,Cours d'eau,,ruisseau du petit béal
"MULTIPOINT ((5.8107002720166 44.7155531090539))",COURDEAU0000002000796165,Cours d'eau,,ruisseau des crances
"MULTIPOINT ((5.76693576038576 44.715510698683))",COURDEAU0000002000796173,Cours d'eau,,ruisseau de font neyrie
"MULTIPOINT ((5.75667698013409 44.7413830878031))",COURDEAU0000002000796168,Cours d'eau,,le sauvey
"MULTIPOINT ((5.7580645576082 44.7693236785222))",COURDEAU0000002000796156,Cours d'eau,,ruisseau de tinet
"MULTIPOINT ((5.75667465048948 44.7995263720675))",COURDEAU0000002000796149,Cours d'eau,,ruisseau des boutins
"MULTIPOINT ((5.7643400571103 44.7327051566472))",COURDEAU0000002000796167,Cours d'eau,,ruisseau de bourgeneuf
"MULTIPOINT ((5.78542562007492 44.730363325619))",COURDEAU0000002000796164,Cours d'eau,,ruisseau de la sibeyre
"MULTIPOINT ((5.77843319411012 44.7585890636611))",COURDEAU0000002000796159,Cours d'eau,,torrent de pétarey
"MULTIPOINT ((5.78617679916036 44.7624529856692))",COURDEAU0000002000796158,Cours d'eau,,ruisseau de rattier
"MULTIPOINT ((5.78893700868152 44.7395808251554))",COURDEAU0000002000796166,Cours d'eau,,le rapidet
"MULTIPOINT ((5.77824387260877 44.8050228981379))",COURDEAU0000002000796142,Cours d'eau,,ruisseau du serron
"MULTIPOINT ((5.77941004141349 44.8258364678908))",COURDEAU0000002000796140,Cours d'eau,,ruisseau mort
"MULTIPOINT ((5.78801104161536 44.8366600960951))",COURDEAU0000002000796131,Cours d'eau,,ruisseau de mens
"MULTIPOINT ((5.79520064621739 44.8446818205462))",COURDEAU0000002000796129,Cours d'eau,,ruisseau de joigny
"MULTIPOINT ((5.81336385953069 44.781675409963))",COURDEAU0000002000796146,Cours d'eau,,ruisseau de casse varnage
"MULTIPOINT ((5.83511914341939 44.8083569384788))",COURDEAU0000002000796137,Cours d'eau,,ruisseau des pleignes
"MULTIPOINT ((5.83447075766847 44.8200888674629))",COURDEAU0000002000796139,Cours d'eau,,ruisseau de chalanne
"MULTIPOINT ((5.8361012507975 44.8036444287481))",COURDEAU0000002000796138,Cours d'eau,,ruisseau de l'aiguille
"MULTIPOINT ((5.83785838864906 44.8519179210492))",COURDEAU0000002000796126,Cours d'eau,,ruisseau des routes
"MULTIPOINT ((6.07750533845658 45.1462525624204))",COURDEAU0000002000794930,Cours d'eau,,ruisseau du molard
"MULTIPOINT ((5.94919953376215 45.2383469881814))",COURDEAU0000002000795384,Cours d'eau,,ruisseau du rif
"MULTIPOINT ((6.02652028906402 44.8438487744497))",COURDEAU0000002000795031,Cours d'eau,,ruisseau de périne
"MULTIPOINT ((6.0474038423088 45.1296117378912))",COURDEAU0000002000794933,Cours d'eau,,ruisseau du boulangeard
"MULTIPOINT ((6.15536342195794 45.3768474555439))",COURDEAU0000002000794855,Cours d'eau,,ruisseau de claran
"MULTIPOINT ((5.86642981980326 44.7914606794471))",COURDEAU0000002000795487,Cours d'eau,,ruisseau de la laisse
"MULTIPOINT ((5.86572607163748 44.8201135269103))",COURDEAU0000002000795482,Cours d'eau,,ruisseau des achards
"MULTIPOINT ((5.88778320266449 44.7910361334622))",COURDEAU0000002000795485,Cours d'eau,,ruisseau des eyrauds
"MULTIPOINT ((5.86846709681691 44.7968963283053))",COURDEAU0000002000795488,Cours d'eau,,ruisseau de la croix de la pigne
"MULTIPOINT ((5.90483738296964 44.7582258176498))",COURDEAU0000002000795494,Cours d'eau,,ruisseau de fontète
"MULTIPOINT ((5.93903699164328 44.8593062293035))",COURDEAU0000002000795476,Cours d'eau,,ruisseau de claret anglot
"MULTIPOINT ((5.95624143338022 44.8415200646149))",COURDEAU0000002000795479,Cours d'eau,,ruisseau des faux
"MULTIPOINT ((6.04569775469249 44.9306484497886))",COURDEAU0000002000794995,Cours d'eau,,ruisseau de pisse rousse
"MULTIPOINT ((6.01261804347032 45.3350241159694))",COURDEAU0000002000795361,Cours d'eau,,ruisseau de la grande gorge
"MULTIPOINT ((6.0118808664222 44.8404378201695))",COURDEAU0000002000795030,Cours d'eau,,ruisseau des jargnes
"MULTIPOINT ((6.01112578083559 44.8536091404338))",COURDEAU0000002000795032,Cours d'eau,,ruisseau de gourzaréo
"MULTIPOINT ((5.96798308907185 44.8603755913247))",COURDEAU0000002000795472,Cours d'eau,,ruisseau de la sézia
"MULTIPOINT ((5.99074667109188 44.8334954769887))",COURDEAU0000002000795478,Cours d'eau,,ruisseau du crozet
"MULTIPOINT ((6.05893043231158 45.1592328082161))",COURDEAU0000002000794921,Cours d'eau,,ruisseau du pouget
"MULTIPOINT ((6.08723499945173 44.8487369599438))",COURDEAU0000002000795021,Cours d'eau,,ruisseau de la suchière
"MULTIPOINT ((6.07138969323811 44.8554234985568))",COURDEAU0000002000795015,Cours d'eau,,torrent de combe méanne
"MULTIPOINT ((6.08996581317716 44.8351366058915))",COURDEAU0000002000795028,Cours d'eau,,torrent de colombeugne
"MULTIPOINT ((5.93955114136768 45.3898873154134))",COURDEAU0000002000795351,Cours d'eau,,draye de drumon
"MULTIPOINT ((5.84113550049045 44.9584513156414))",COURDEAU0000002000796104,Cours d'eau,,ruisseau des gorges
"MULTIPOINT ((5.83300333909651 45.0039162590696))",COURDEAU0000002000796100,Cours d'eau,,rigole rif mort
"MULTIPOINT ((5.83919768130618 44.9548664095782))",COURDEAU0000002000796111,Cours d'eau,,ruisseau de combe de puta
"MULTIPOINT ((5.82480881545196 45.0325731974221))",COURDEAU0000002000796095,Cours d'eau,,le grand rif
"MULTIPOINT ((5.86445271734211 45.1135983277005))",COURDEAU0000002000796087,Cours d'eau,,ruisseau de prémol
"MULTIPOINT ((5.77974149373325 45.2792729546648))",COURDEAU0000002000796049,Cours d'eau,,ruisseau de palaquit
"MULTIPOINT ((5.78973344353298 45.1759169154765))",COURDEAU0000002000796080,Cours d'eau,,le sonnant
"MULTIPOINT ((5.77797946452589 45.2958950303195))",COURDEAU0000002000796057,Cours d'eau,,torrent de cartelet
"MULTIPOINT ((5.77961445613427 45.3061996445893))",COURDEAU0000002000796043,Cours d'eau,,torrent de fontanil
"MULTIPOINT ((5.78145464007973 45.2791294349082))",COURDEAU0000002000796050,Cours d'eau,,la loux
"MULTIPOINT ((5.79437430997397 45.2519134243571))",COURDEAU0000002000796063,Cours d'eau,,torrent ayard
"MULTIPOINT ((5.78233613457852 45.3220625512695))",COURDEAU0000002000796041,Cours d'eau,,ruisseau du pendu
"MULTIPOINT ((5.82500538231034 45.3903784243734))",COURDEAU0000002000796027,Cours d'eau,,le nant
"MULTIPOINT ((5.83057728586348 45.4118157012594))",COURDEAU0000002000796015,Cours d'eau,,ruisseau du vivier
"MULTIPOINT ((5.88959881472649 45.3038069127324))",COURDEAU0000002000795373,Cours d'eau,,ruisseau de montfort
"MULTIPOINT ((5.84244307173917 45.3111728606176))",COURDEAU0000002000796039,Cours d'eau,,ruisseau de la rajas
"MULTIPOINT ((5.8557763135076 45.3068984641184))",COURDEAU0000002000796038,Cours d'eau,,ruisseau de crolles
"MULTIPOINT ((5.85219008233096 45.3089028506615))",COURDEAU0000002000796035,Cours d'eau,,ruisseau de la gorgette
"MULTIPOINT ((5.98480378205747 44.9636586761677))",COURDEAU0000002000795454,Cours d'eau,,le rif roux
"MULTIPOINT ((5.8519669678312 45.4013727131794))",COURDEAU0000002000796016,Cours d'eau,,l'herbetan
"MULTIPOINT ((5.878723696203 44.996808805464))",COURDEAU0000002000795451,Cours d'eau,,ruisseau des béalaires
"MULTIPOINT ((5.9008519727201 44.9372219566615))",COURDEAU0000002000795464,Cours d'eau,,ruisseau des sillonnières
"MULTIPOINT ((5.91175935735249 44.9321606398365))",COURDEAU0000002000795467,Cours d'eau,,ruisseau de la teissonnière
"MULTIPOINT ((5.90049762782381 44.9824960412434))",COURDEAU0000002000795450,Cours d'eau,,ruisseau de l'espalier
"MULTIPOINT ((5.91548038393528 44.9917646272083))",COURDEAU0000002000795446,Cours d'eau,,ruisseau du bon repos
"MULTIPOINT ((5.88837111881043 45.0303283790651))",COURDEAU0000002000795436,Cours d'eau,,ruisseau des grandes combes
"MULTIPOINT ((5.87321293368154 45.0975711995668))",COURDEAU0000002000795412,Cours d'eau,,ruisseau de rambert
"MULTIPOINT ((5.88013952901407 45.0923612284629))",COURDEAU0000002000795425,Cours d'eau,,ruisseau de l'arselle
"MULTIPOINT ((5.90134883989067 45.1128783364436))",COURDEAU0000002000795408,Cours d'eau,,ruisseau de salinière
"MULTIPOINT ((5.90140822841415 45.1096349598737))",COURDEAU0000002000795409,Cours d'eau,,ruisseau des fraches
"MULTIPOINT ((5.89970836645071 45.1390900057753))",COURDEAU0000002000795406,Cours d'eau,,ruisseau des pourrettes
"MULTIPOINT ((5.93431816719903 44.8689956988736))",COURDEAU0000002000795474,Cours d'eau,,ruisseau d'aiguebelle
"MULTIPOINT ((5.92611921079131 44.9398264175442))",COURDEAU0000002000795463,Cours d'eau,,ruisseau du dourdouillet
"MULTIPOINT ((5.92755854892473 44.98089227943))",COURDEAU0000002000795442,Cours d'eau,,ruisseau des murets
"MULTIPOINT ((5.95140460904617 44.9641692548453))",COURDEAU0000002000795455,Cours d'eau,,torrent de la terrouse
"MULTIPOINT ((5.93830570992491 45.0201896952951))",COURDEAU0000002000795434,Cours d'eau,,ruisseau des féniers
"MULTIPOINT ((5.95038294774894 44.8984902023006))",COURDEAU0000002000795471,Cours d'eau,,la bonne
"MULTIPOINT ((5.9280770865032 45.0368106677004))",COURDEAU0000002000795430,Cours d'eau,,ruisseau des ramays
"MULTIPOINT ((5.9263859951146 45.1248579454197))",COURDEAU0000002000795404,Cours d'eau,,ruisseau de pissat
"MULTIPOINT ((5.92973833924244 45.1255600997483))",COURDEAU0000002000795405,Cours d'eau,,ruisseau de mirebel
"MULTIPOINT ((5.96200648053493 45.077721332747))",COURDEAU0000002000795420,Cours d'eau,,ruisseau du pouillard
"MULTIPOINT ((5.88319333589404 45.188550423564))",COURDEAU0000002000795395,Cours d'eau,,ruisseau de soldet
"MULTIPOINT ((5.90670451322154 45.2292105664021))",COURDEAU0000002000795386,Cours d'eau,,ruisseau de la rue
"MULTIPOINT ((5.90938952787105 45.2242164971404))",COURDEAU0000002000795387,Cours d'eau,,ruisseau du mont
"MULTIPOINT ((5.89681689314387 45.3488357171505))",COURDEAU0000002000795369,Cours d'eau,,ruisseau du combet
"MULTIPOINT ((5.91264248576275 45.3888169403935))",COURDEAU0000002000795355,Cours d'eau,,ruisseau de rivaillon
"MULTIPOINT ((5.93826323563744 45.4191962378013))",COURDEAU0000002000795344,Cours d'eau,,ruisseau des granges
"MULTIPOINT ((5.95464646036276 45.2653745256388))",COURDEAU0000002000795380,Cours d'eau,,ruisseau des alpets
"MULTIPOINT ((5.95258469065763 45.2773735014307))",COURDEAU0000002000795374,Cours d'eau,,ruisseau bruyant
"MULTIPOINT ((5.95401497724463 45.2809291620321))",COURDEAU0000002000795375,Cours d'eau,,ruisseau de château villin
"MULTIPOINT ((5.97585294574278 45.1592849595607))",COURDEAU0000002000795396,Cours d'eau,,ruisseau de bâton
"MULTIPOINT ((5.97431465030013 45.2617432435153))",COURDEAU0000002000795381,Cours d'eau,,ruisseau de la fournache
"MULTIPOINT ((5.94371937207196 45.3359981304069))",COURDEAU0000002000795367,Cours d'eau,,ruisseau de la naue
"MULTIPOINT ((5.9681131034467 45.4336732906966))",COURDEAU0000002000795341,Cours d'eau,,ruisseau de la maladière
"MULTIPOINT ((5.97443167427658 45.4529199920251))",COURDEAU0000002000795333,Cours d'eau,,ruisseau de la fourchette
"MULTIPOINT ((5.976661235396 45.4760822503109))",COURDEAU0000002000795335,Cours d'eau,,ruisseau de nancey
"MULTIPOINT ((6.00611843889671 44.9082245167825))",COURDEAU0000002000795006,Cours d'eau,,ruisseau de gary
"MULTIPOINT ((6.00803504246937 44.9084762618408))",COURDEAU0000002000795005,Cours d'eau,,ruisseau des verts
"MULTIPOINT ((6.01184726280003 44.9005603336207))",COURDEAU0000002000795004,Cours d'eau,,ruisseau des taillas
"MULTIPOINT ((6.01245378459428 44.9161267810915))",COURDEAU0000002000794996,Cours d'eau,,ruisseau des gorges
"MULTIPOINT ((6.00796026934144 44.9990466390762))",COURDEAU0000002000794973,Cours d'eau,,ruisseau du coin lauzier
